year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 4728 2.320 5.483 7.226 10.330 12.609 13.770 
 4729 2.278 5.443 7.260 10.377 12.632 13.771 
 4730 2.155 5.510 7.313 10.388 12.647 13.746 
 4731 2.070 5.497 7.339 10.376 12.616 13.748 
 4732 2.010 5.590 7.316 10.375 12.638 13.760 
 4733 2.032 5.533 7.302 10.325 12.634 13.811 
 4734 2.075 5.591 7.296 10.297 12.630 13.784 
 4735 2.078 5.678 7.378 10.306 12.584 13.762 
 4736 2.041 5.780 7.370 10.270 12.592 13.842 
 4737 2.045 5.820 7.362 10.252 12.591 13.848 
 4738 1.984 5.807 7.354 10.256 12.611 13.913 
 4739 2.082 5.796 7.347 10.280 12.604 13.911 
 4740 2.082 5.799 7.339 10.304 12.621 13.850 
 4741 2.049 5.810 7.324 10.268 12.681 13.869 
 4742 2.029 5.793 7.293 10.293 12.683 13.838 
 4743 2.047 5.784 7.297 10.267 12.677 13.768 
 4744 2.081 5.743 7.292 10.253 12.716 13.760 
 4745 2.158 5.645 7.300 10.257 12.668 13.800 
 4746 2.187 5.680 7.296 10.299 12.710 13.841 
 4747 2.195 5.691 7.311 10.316 12.711 13.826 
 4748 2.300 5.628 7.319 10.283 12.717 13.771 
 4749 2.278 5.537 7.285 10.230 12.682 13.766 
 4750 2.284 5.530 7.253 10.199 12.620 13.743 
 4751 2.370 5.454 7.224 10.183 12.590 13.743 
 4752 2.446 5.452 7.207 10.178 12.494 13.697 
 4753 2.494 5.388 7.202 10.164 12.447 13.684 
 4754 2.433 5.419 7.231 10.200 12.470 13.670 
 4755 2.379 5.411 7.231 10.179 12.480 13.695 
 4756 2.391 5.434 7.210 10.101 12.501 13.763 
 4757 2.443 5.394 7.200 10.084 12.486 13.731 
 4758 2.403 5.434 7.210 10.092 12.489 13.751 
 4759 2.392 5.500 7.225 10.106 12.475 13.696 
 4760 2.232 5.412 7.266 10.079 12.486 13.691 
 4761 2.175 5.414 7.193 10.067 12.484 13.738 
 4762 2.192 5.390 7.208 10.094 12.440 13.718 
 4763 2.197 5.400 7.266 10.050 12.435 13.769 
 4764 2.141 5.437 7.313 10.089 12.436 13.845 
 4765 2.150 5.373 7.353 10.114 12.436 13.881 
 4766 2.117 5.404 7.373 10.155 12.453 13.787 
 4767 2.090 5.429 7.378 10.163 12.412 13.784 
 4768 2.060 5.496 7.372 10.171 12.422 13.790 
 4769 2.037 5.521 7.400 10.160 12.405 13.844 
 4770 2.016 5.526 7.439 10.197 12.410 13.847 
 4771 2.044 5.504 7.428 10.220 12.413 13.886 
 4772 2.046 5.491 7.437 10.201 12.428 13.840 
 4773 1.978 5.483 7.470 10.205 12.527 13.895 
 4774 1.994 5.493 7.480 10.204 12.532 13.926 
 4775 2.030 5.473 7.506 10.204 12.526 13.925 
 4776 1.987 5.469 7.515 10.231 12.477 13.924 
 4777 1.956 5.359 7.516 10.292 12.482 13.926 
 4778 1.873 5.326 7.515 10.313 12.462 13.919 
 4779 1.915 5.315 7.534 10.312 12.455 13.912 
 4780 1.930 5.279 7.493 10.341 12.498 13.912 
 4781 2.068 5.366 7.463 10.400 12.511 13.940 
 4782 2.157 5.369 7.520 10.411 12.499 13.955 
 4783 2.195 5.405 7.525 10.420 12.467 13.989 
 4784 2.186 5.405 7.511 10.420 12.466 14.004 
 4785 2.207 5.390 7.438 10.437 12.478 14.001 
 4786 2.205 5.428 7.390 10.459 12.419 13.973 
 4787 2.210 5.426 7.321 10.401 12.421 14.051 
 4788 2.207 5.378 7.378 10.359 12.471 14.061 
 4789 2.213 5.306 7.389 10.335 12.480 14.076 
 4790 2.280 5.319 7.342 10.329 12.432 14.038 
 4791 2.368 5.378 7.334 10.332 12.462 14.074 
 4792 2.385 5.413 7.374 10.358 12.509 14.106 
 4793 2.410 5.430 7.407 10.388 12.540 14.200 
 4794 2.426 5.414 7.402 10.413 12.482 14.187 
 4795 2.442 5.408 7.421 10.425 12.515 14.171 
 4796 2.451 5.440 7.410 10.418 12.517 14.144 
 4797 2.516 5.447 7.403 10.401 12.551 14.095 
 4798 2.620 5.559 7.377 10.336 12.520 14.056 
 4799 2.749 5.598 7.389 10.340 12.510 14.103 
 4800 2.747 5.562 7.347 10.311 12.487 14.157 
 4801 2.772 5.553 7.351 10.263 12.500 14.162 
 4802 2.736 5.511 7.372 10.207 12.480 14.153 
 4803 2.618 5.470 7.380 10.176 12.490 14.132 
 4804 2.545 5.394 7.371 10.169 12.532 14.094 
 4805 2.526 5.345 7.353 10.224 12.547 14.032 
 4806 2.535 5.347 7.395 10.179 12.542 13.980 
 4807 2.497 5.294 7.400 10.155 12.601 13.991 
 4808 2.476 5.286 7.437 10.175 12.628 14.000 
 4809 2.461 5.326 7.420 10.209 12.639 13.956 
 4810 2.451 5.386 7.415 10.191 12.660 13.939 
 4811 2.416 5.405 7.443 10.190 12.736 13.957 
 4812 2.332 5.414 7.464 10.150 12.765 13.870 
 4813 2.254 5.410 7.474 10.120 12.758 13.813 
 4814 2.167 5.434 7.434 10.157 12.769 13.786 
 4815 2.143 5.401 7.420 10.116 12.820 13.789 
 4816 2.066 5.403 7.428 10.092 12.859 13.816 
 4817 2.068 5.375 7.408 10.112 12.860 13.848 
 4818 2.079 5.372 7.436 10.111 12.892 13.887 
 4819 1.989 5.341 7.437 10.153 12.895 13.864 
 4820 1.944 5.341 7.411 10.156 12.980 13.850 
 4821 1.920 5.373 7.419 10.187 13.022 13.810 
 4822 1.960 5.369 7.438 10.259 12.995 13.853 
 4823 1.941 5.407 7.464 10.283 13.030 13.834 
 4824 1.989 5.440 7.467 10.325 13.025 13.845 
 4825 1.998 5.473 7.453 10.350 12.998 13.856 
 4826 1.961 5.504 7.450 10.358 12.970 13.830 
 4827 1.896 5.498 7.434 10.371 12.927 13.853 
 4828 1.860 5.575 7.450 10.349 12.901 13.888 
 4829 1.879 5.578 7.485 10.332 12.830 13.818 
 4830 1.846 5.589 7.466 10.331 12.778 13.853 
 4831 1.898 5.487 7.457 10.320 12.733 13.851 
 4832 1.862 5.461 7.441 10.329 12.747 13.882 
 4833 1.866 5.439 7.408 10.308 12.686 13.944 
 4834 1.899 5.435 7.400 10.295 12.645 13.944 
 4835 1.913 5.372 7.412 10.238 12.624 13.898 
 4836 1.926 5.371 7.395 10.197 12.600 13.918 
 4837 1.970 5.312 7.384 10.261 12.546 13.910 
 4838 1.954 5.341 7.379 10.267 12.559 13.924 
 4839 1.935 5.301 7.331 10.296 12.491 13.891 
 4840 1.917 5.271 7.381 10.297 12.481 13.920 
 4841 1.886 5.254 7.412 10.236 12.471 13.901 
 4842 1.940 5.224 7.397 10.234 12.468 13.910 
 4843 1.871 5.214 7.378 10.188 12.428 13.887 
 4844 1.851 5.214 7.349 10.196 12.393 13.903 
 4845 1.885 5.212 7.329 10.164 12.399 13.907 
 4846 1.875 5.179 7.313 10.147 12.474 13.948 
 4847 1.932 5.186 7.351 10.126 12.480 14.045 
 4848 2.070 5.139 7.383 10.095 12.544 14.076 
 4849 2.167 5.084 7.382 10.101 12.540 14.042 
 4850 2.193 5.101 7.359 10.120 12.658 14.092 
 4851 2.233 5.057 7.381 10.110 12.684 14.100 
 4852 2.264 5.102 7.401 10.144 12.689 14.092 
 4853 2.289 5.063 7.411 10.127 12.673 14.096 
 4854 2.285 5.064 7.418 10.165 12.707 14.077 
 4855 2.296 5.049 7.413 10.186 12.710 14.059 
 4856 2.385 5.030 7.415 10.194 12.671 14.131 
 4857 2.382 5.101 7.424 10.239 12.678 14.125 
 4858 2.381 5.113 7.383 10.213 12.705 14.105 
 4859 2.376 5.088 7.413 10.199 12.701 14.087 
 4860 2.315 5.120 7.444 10.195 12.737 14.123 
 4861 2.335 5.148 7.433 10.150 12.724 14.108 
 4862 2.316 5.144 7.428 10.158 12.658 14.115 
 4863 2.313 5.177 7.429 10.149 12.609 14.078 
 4864 2.359 5.182 7.416 10.171 12.632 14.088 
 4865 2.450 5.200 7.401 10.191 12.668 14.072 
 4866 2.421 5.185 7.410 10.198 12.700 14.062 
 4867 2.450 5.256 7.426 10.177 12.671 14.047 
 4868 2.443 5.197 7.387 10.158 12.649 14.001 
 4869 2.394 5.212 7.380 10.184 12.599 13.960 
 4870 2.351 5.203 7.391 10.174 12.575 13.932 
 4871 2.355 5.195 7.364 10.208 12.521 13.913 
 4872 2.357 5.219 7.360 10.224 12.510 13.916 
 4873 2.312 5.231 7.356 10.243 12.516 13.955 
 4874 2.318 5.234 7.342 10.241 12.484 13.921 
 4875 2.337 5.276 7.333 10.211 12.461 13.915 
 4876 2.355 5.281 7.317 10.169 12.467 13.930 
 4877 2.270 5.357 7.299 10.155 12.477 13.897 
 4878 2.292 5.325 7.297 10.150 12.439 13.869 
 4879 2.274 5.356 7.326 10.148 12.415 13.845 
 4880 2.299 5.360 7.300 10.148 12.396 13.852 
 4881 2.381 5.390 7.275 10.132 12.387 13.842 
 4882 2.373 5.361 7.216 10.124 12.432 13.856 
 4883 2.381 5.390 7.160 10.158 12.440 13.846 
 4884 2.351 5.392 7.163 10.182 12.488 13.851 
 4885 2.291 5.420 7.161 10.162 12.501 13.809 
 4886 2.195 5.378 7.177 10.122 12.483 13.848 
 4887 2.180 5.344 7.126 10.095 12.434 13.860 
 4888 2.190 5.304 7.138 10.135 12.411 13.861 
 4889 2.194 5.343 7.184 10.146 12.428 13.869 
 4890 2.147 5.280 7.154 10.147 12.469 13.895 
 4891 2.137 5.231 7.133 10.149 12.494 13.952 
 4892 2.122 5.228 7.129 10.127 12.454 13.965 
 4893 2.113 5.201 7.088 10.100 12.432 13.947 
 4894 2.114 5.178 7.080 10.034 12.434 13.958 
 4895 2.097 5.193 7.077 10.021 12.449 13.928 
 4896 2.117 5.156 7.104 10.007 12.430 13.921 
 4897 2.138 5.097 7.082 10.024 12.456 13.930 
 4898 2.190 5.039 7.070 10.039 12.500 13.882 
 4899 2.177 5.031 7.028 10.016 12.485 13.910 
 4900 2.135 5.023 6.999 10.006 12.510 13.925 
 4901 2.096 4.981 6.995 9.986 12.495 13.897 
 4902 2.003 4.928 7.013 9.993 12.485 13.889 
 4903 2.035 4.926 7.028 10.038 12.478 13.886 
 4904 2.048 4.936 7.071 10.027 12.490 13.873 
 4905 2.071 4.920 7.109 10.009 12.514 13.849 
 4906 2.120 4.910 7.139 10.042 12.509 13.885 
 4907 2.143 4.946 7.107 10.018 12.526 13.844 
 4908 2.178 4.959 7.142 10.071 12.533 13.840 
 4909 2.203 4.940 7.112 10.010 12.532 13.869 
 4910 2.207 4.927 7.109 9.982 12.551 13.883 
 4911 2.214 4.964 7.129 10.001 12.516 13.885 
 4912 2.280 4.961 7.145 10.057 12.502 13.888 
 4913 2.271 4.920 7.142 10.038 12.502 13.827 
 4914 2.253 4.856 7.157 10.023 12.517 13.835 
 4915 2.290 4.872 7.153 10.076 12.519 13.821 
 4916 2.274 4.875 7.167 10.089 12.513 13.866 
 4917 2.248 4.794 7.153 10.134 12.562 13.885 
 4918 2.199 4.844 7.202 10.149 12.534 13.930 
 4919 2.136 4.843 7.222 10.139 12.521 13.978 
 4920 2.155 4.815 7.222 10.208 12.551 13.971 
 4921 2.185 4.822 7.248 10.233 12.545 14.028 
 4922 2.200 4.918 7.239 10.247 12.547 14.021 
 4923 2.240 4.930 7.211 10.254 12.523 14.084 
 4924 2.232 4.909 7.252 10.315 12.481 14.077 
 4925 2.201 4.914 7.291 10.329 12.533 14.153 
 4926 2.101 5.001 7.241 10.350 12.520 14.197 
 4927 2.055 4.986 7.221 10.312 12.518 14.182 
 4928 2.072 4.968 7.299 10.331 12.516 14.220 
 4929 2.026 4.941 7.283 10.292 12.540 14.252 
 4930 2.014 4.991 7.345 10.336 12.528 14.230 
 4931 2.004 5.067 7.295 10.299 12.530 14.204 
 4932 2.042 5.093 7.288 10.291 12.537 14.170 
 4933 1.987 5.162 7.329 10.272 12.582 14.110 
 4934 1.986 5.186 7.399 10.269 12.659 14.157 
 4935 2.029 5.267 7.427 10.279 12.655 14.181 
 4936 1.970 5.275 7.454 10.272 12.652 14.142 
 4937 1.959 5.271 7.462 10.282 12.677 14.092 
 4938 1.888 5.338 7.505 10.278 12.680 14.131 
 4939 1.849 5.320 7.516 10.253 12.697 14.136 
 4940 1.860 5.380 7.522 10.240 12.719 14.151 
 4941 1.860 5.371 7.565 10.233 12.736 14.174 
 4942 1.915 5.333 7.592 10.202 12.750 14.109 
 4943 1.972 5.246 7.612 10.183 12.762 14.113 
 4944 1.982 5.253 7.631 10.140 12.750 14.102 
 4945 2.023 5.261 7.629 10.073 12.772 14.109 
 4946 2.068 5.242 7.608 10.069 12.722 14.082 
 4947 2.103 5.196 7.651 10.034 12.723 14.109 
 4948 2.067 5.220 7.672 10.070 12.683 14.132 
 4949 2.094 5.166 7.635 10.075 12.691 14.132 
 4950 2.118 5.245 7.686 10.110 12.668 14.048 
 4951 2.105 5.194 7.625 10.102 12.645 14.020 
 4952 2.087 5.098 7.618 10.162 12.662 14.006 
 4953 2.115 5.122 7.577 10.162 12.635 14.010 
 4954 2.124 5.102 7.529 10.127 12.643 14.029 
 4955 2.133 5.122 7.474 10.126 12.585 14.064 
 4956 2.125 5.094 7.481 10.188 12.585 14.054 
 4957 2.080 5.075 7.473 10.129 12.566 14.052 
 4958 2.090 5.080 7.445 10.143 12.513 14.105 
 4959 2.186 5.091 7.419 10.130 12.476 14.070 
 4960 2.282 5.097 7.411 10.141 12.467 14.035 
 4961 2.311 5.047 7.413 10.140 12.409 14.046 
 4962 2.247 5.131 7.412 10.175 12.431 13.996 
 4963 2.217 5.170 7.415 10.171 12.422 14.040 
 4964 2.164 5.192 7.424 10.183 12.450 13.994 
 4965 2.186 5.190 7.425 10.186 12.495 13.960 
 4966 2.156 5.228 7.415 10.182 12.467 13.951 
 4967 2.193 5.211 7.415 10.159 12.416 13.921 
 4968 2.304 5.198 7.398 10.151 12.400 13.901 
 4969 2.328 5.228 7.389 10.138 12.472 13.873 
 4970 2.273 5.224 7.355 10.130 12.427 13.846 
 4971 2.290 5.205 7.323 10.104 12.408 13.885 
 4972 2.332 5.216 7.358 10.090 12.455 13.859 
 4973 2.354 5.154 7.381 10.053 12.440 13.865 
 4974 2.268 5.116 7.437 10.030 12.478 13.844 
 4975 2.256 5.117 7.368 10.070 12.450 13.871 
 4976 2.268 5.146 7.342 10.087 12.493 13.832 
 4977 2.245 5.125 7.301 10.049 12.489 13.816 
 4978 2.267 5.148 7.268 10.110 12.484 13.898 
 4979 2.277 5.166 7.267 10.077 12.539 13.898 
 4980 2.267 5.139 7.230 10.083 12.540 13.882 
 4981 2.255 5.166 7.221 10.094 12.521 13.897 
 4982 2.276 5.242 7.259 10.141 12.549 13.890 
 4983 2.317 5.128 7.247 10.041 12.473 13.924 
 4984 2.293 5.113 7.195 10.041 12.420 13.878 
 4985 2.273 5.101 7.202 10.010 12.380 13.934 
 4986 2.244 5.060 7.189 10.067 12.394 13.930 
 4987 2.223 5.072 7.227 10.085 12.405 13.954 
 4988 2.148 5.072 7.205 10.087 12.466 13.975 
 4989 2.079 5.000 7.230 10.097 12.459 13.978 
 4990 2.045 5.036 7.214 10.069 12.412 14.006 
 4991 2.042 5.174 7.229 10.052 12.462 13.988 
 4992 2.010 5.133 7.258 10.062 12.546 13.987 
 4993 1.960 5.179 7.245 10.050 12.523 14.018 
 4994 1.941 5.267 7.268 10.076 12.449 14.048 
 4995 1.917 5.286 7.272 10.079 12.479 14.069 
 4996 1.846 5.335 7.378 10.019 12.464 14.040 
 4997 1.787 5.333 7.409 10.063 12.466 14.072 
 4998 1.761 5.325 7.430 10.050 12.492 14.077 
 4999 1.778 5.315 7.447 10.040 12.539 14.040 
 5000 1.804 5.300 7.463 10.036 12.495 14.034 
 5001 1.768 5.350 7.460 10.036 12.509 13.990 
 5002 1.713 5.336 7.443 10.022 12.536 13.955 
 5003 1.715 5.275 7.400 10.004 12.535 13.944 
 5004 1.667 5.377 7.420 10.045 12.606 13.914 
 5005 1.625 5.428 7.442 10.086 12.620 13.962 
 5006 1.620 5.460 7.436 10.154 12.622 13.967 
 5007 1.623 5.476 7.467 10.115 12.620 13.997 
 5008 1.554 5.370 7.453 10.119 12.631 13.938 
 5009 1.512 5.314 7.471 10.125 12.621 13.934 
 5010 1.490 5.332 7.447 10.123 12.614 13.923 
 5011 1.608 5.270 7.462 10.113 12.629 13.920 
 5012 1.634 5.192 7.457 10.140 12.590 13.979 
 5013 1.668 5.240 7.448 10.129 12.535 13.987 
 5014 1.695 5.160 7.466 10.163 12.560 14.011 
 5015 1.687 5.152 7.467 10.152 12.613 14.032 
 5016 1.767 5.145 7.499 10.180 12.586 14.007 
 5017 1.876 5.150 7.472 10.190 12.644 14.007 
 5018 1.893 5.139 7.495 10.173 12.654 13.960 
 5019 1.938 5.175 7.478 10.150 12.641 13.959 
 5020 1.936 5.170 7.510 10.120 12.660 13.942 
 5021 1.909 5.168 7.522 10.138 12.690 13.936 
 5022 1.943 5.138 7.552 10.149 12.690 13.999 
 5023 1.946 5.134 7.538 10.123 12.701 13.984 
 5024 1.924 5.102 7.580 10.094 12.689 13.980 
 5025 1.972 5.013 7.550 10.083 12.688 14.029 
 5026 2.022 4.995 7.568 10.046 12.720 14.042 
 5027 2.063 4.997 7.538 10.017 12.728 14.029 
 5028 2.095 4.987 7.539 10.025 12.699 13.954 
 5029 2.186 5.085 7.529 10.072 12.704 13.957 
 5030 2.241 5.124 7.513 10.055 12.731 13.949 
 5031 2.190 5.145 7.511 10.092 12.732 13.958 
 5032 2.109 5.180 7.500 10.120 12.749 13.972 
 5033 2.099 5.205 7.513 10.122 12.766 13.921 
 5034 2.037 5.135 7.518 10.118 12.782 13.965 
 5035 2.030 5.117 7.487 10.119 12.763 13.929 
 5036 2.030 5.184 7.482 10.126 12.803 13.914 
 5037 1.972 5.227 7.439 10.079 12.767 13.931 
 5038 1.980 5.249 7.440 10.128 12.748 13.947 
 5039 1.993 5.289 7.341 10.099 12.710 13.981 
 5040 2.019 5.340 7.313 10.136 12.721 13.960 
 5041 2.060 5.387 7.236 10.172 12.694 13.959 
 5042 2.098 5.400 7.202 10.173 12.691 13.979 
 5043 2.097 5.404 7.183 10.205 12.679 13.969 
 5044 2.098 5.390 7.188 10.246 12.669 14.021 
 5045 2.047 5.409 7.145 10.234 12.728 13.973 
 5046 2.050 5.433 7.158 10.216 12.771 13.936 
 5047 2.072 5.363 7.119 10.208 12.780 13.884 
 5048 2.077 5.327 7.135 10.205 12.796 13.835 
 5049 2.033 5.370 7.118 10.211 12.867 13.834 
 5050 1.970 5.347 7.108 10.153 12.850 13.886 
 5051 1.996 5.326 7.082 10.184 12.816 13.887 
 5052 2.019 5.320 7.090 10.169 12.773 13.907 
 5053 2.052 5.252 7.079 10.172 12.757 13.844 
 5054 2.076 5.239 7.024 10.121 12.759 13.847 
 5055 2.120 5.326 7.030 10.136 12.711 13.808 
 5056 2.094 5.381 7.000 10.126 12.691 13.795 
 5057 2.081 5.373 7.017 10.112 12.665 13.763 
 5058 2.068 5.391 6.985 10.122 12.677 13.748 
 5059 2.100 5.290 6.980 10.112 12.683 13.745 
 5060 2.109 5.290 7.090 10.121 12.679 13.768 
 5061 2.048 5.289 7.144 10.135 12.682 13.784 
 5062 2.002 5.230 7.173 10.131 12.634 13.781 
 5063 1.919 5.202 7.225 10.128 12.646 13.747 
 5064 1.895 5.206 7.240 10.064 12.630 13.772 
 5065 1.890 5.229 7.245 10.055 12.595 13.806 
 5066 1.920 5.252 7.280 10.104 12.553 13.873 
 5067 1.961 5.260 7.304 10.164 12.490 13.925 
 5068 1.972 5.312 7.307 10.180 12.497 13.968 
 5069 2.000 5.346 7.313 10.178 12.475 14.011 
 5070 2.022 5.322 7.325 10.210 12.341 14.053 
 5071 2.091 5.283 7.310 10.240 12.342 14.065 
 5072 2.123 5.308 7.355 10.260 12.349 14.065 
 5073 2.231 5.292 7.326 10.265 12.412 13.967 
 5074 2.216 5.332 7.350 10.275 12.396 13.937 
 5075 2.266 5.361 7.397 10.300 12.401 13.910 
 5076 2.281 5.276 7.397 10.304 12.397 13.959 
 5077 2.292 5.305 7.423 10.277 12.411 13.993 
 5078 2.401 5.253 7.393 10.282 12.400 13.980 
 5079 2.475 5.224 7.426 10.299 12.415 14.017 
 5080 2.370 5.309 7.417 10.280 12.367 13.977 
 5081 2.343 5.309 7.353 10.264 12.347 13.935 
 5082 2.355 5.277 7.328 10.228 12.358 13.922 
 5083 2.391 5.309 7.317 10.207 12.391 13.912 
 5084 2.424 5.326 7.326 10.220 12.349 13.920 
 5085 2.474 5.334 7.359 10.242 12.396 13.911 
 5086 2.506 5.332 7.375 10.245 12.407 13.916 
 5087 2.509 5.274 7.335 10.251 12.411 13.931 
 5088 2.428 5.258 7.330 10.192 12.428 13.894 
 5089 2.370 5.240 7.315 10.170 12.406 13.837 
 5090 2.368 5.240 7.289 10.140 12.376 13.848 
 5091 2.356 5.218 7.251 10.130 12.440 13.853 
 5092 2.266 5.264 7.250 10.105 12.451 13.879 
 5093 2.212 5.264 7.255 10.088 12.465 13.899 
 5094 2.208 5.277 7.263 10.070 12.442 13.973 
 5095 2.239 5.302 7.235 10.019 12.435 13.978 
 5096 2.172 5.217 7.212 10.002 12.427 13.969 
 5097 2.118 5.197 7.179 10.012 12.485 13.941 
 5098 2.116 5.171 7.198 10.050 12.500 13.943 
 5099 2.050 5.173 7.209 10.036 12.566 13.926 
 5100 2.028 5.185 7.208 9.985 12.598 13.929 
 5101 2.083 5.143 7.170 9.963 12.669 13.962 
 5102 2.136 5.056 7.210 9.970 12.677 13.982 
 5103 2.109 5.015 7.232 10.032 12.674 13.986 
 5104 2.103 4.988 7.255 10.031 12.687 14.019 
 5105 2.117 4.964 7.250 10.000 12.721 14.024 
 5106 2.060 4.919 7.186 10.018 12.692 14.008 
 5107 2.034 4.896 7.179 10.044 12.685 13.909 
 5108 2.043 4.945 7.184 10.001 12.670 13.840 
 5109 2.071 4.981 7.162 10.031 12.657 13.826 
 5110 2.068 5.014 7.184 10.047 12.655 13.859 
 5111 1.962 4.972 7.190 10.074 12.695 13.858 
 5112 1.972 5.032 7.230 10.062 12.749 13.850 
 5113 2.041 5.046 7.235 10.070 12.729 13.771 
 5114 1.982 5.057 7.211 10.052 12.710 13.718 
 5115 1.917 5.050 7.227 10.026 12.722 13.696 
 5116 1.906 4.982 7.234 10.042 12.712 13.751 
 5117 1.893 4.994 7.245 10.106 12.685 13.790 
 5118 1.950 5.038 7.283 10.112 12.627 13.780 
 5119 1.925 5.058 7.260 10.092 12.645 13.809 
 5120 1.912 5.083 7.267 10.118 12.570 13.817 
 5121 1.899 5.027 7.268 10.165 12.527 13.810 
 5122 1.906 5.052 7.339 10.195 12.421 13.812 
 5123 1.882 5.080 7.310 10.153 12.399 13.790 
 5124 1.904 5.141 7.255 10.134 12.360 13.844 
 5125 1.915 5.184 7.230 10.158 12.368 13.847 
 5126 1.961 5.240 7.163 10.192 12.360 13.849 
 5127 1.962 5.249 7.162 10.181 12.338 13.852 
 5128 2.011 5.276 7.142 10.156 12.382 13.890 
 5129 1.985 5.266 7.123 10.177 12.385 13.908 
 5130 1.969 5.295 7.141 10.152 12.393 13.911 
 5131 1.984 5.285 7.160 10.138 12.372 13.933 
 5132 2.046 5.343 7.155 10.095 12.373 13.944 
 5133 2.050 5.347 7.144 10.084 12.332 13.980 
 5134 1.976 5.371 7.111 10.069 12.350 14.060 
 5135 2.067 5.386 7.128 10.085 12.375 14.120 
 5136 2.083 5.457 7.121 10.100 12.389 14.125 
 5137 2.065 5.457 7.088 10.153 12.425 14.142 
 5138 2.043 5.460 7.089 10.135 12.486 14.147 
 5139 2.008 5.445 7.042 10.106 12.522 14.148 
 5140 2.033 5.490 7.040 10.136 12.517 14.129 
 5141 1.985 5.445 6.990 10.150 12.480 14.123 
 5142 1.942 5.426 6.969 10.194 12.463 14.113 
 5143 1.895 5.424 6.935 10.179 12.471 14.105 
 5144 1.915 5.460 6.960 10.240 12.535 14.125 
 5145 1.912 5.434 7.007 10.220 12.529 14.105 
 5146 1.901 5.380 7.028 10.243 12.470 14.079 
 5147 1.863 5.317 7.017 10.230 12.439 14.090 
 5148 1.919 5.364 7.010 10.220 12.455 14.153 
 5149 1.890 5.380 7.006 10.210 12.395 14.179 
 5150 1.929 5.357 7.072 10.197 12.375 14.167 
 5151 1.912 5.289 7.063 10.227 12.324 14.127 
 5152 1.936 5.300 7.086 10.256 12.287 14.105 
 5153 1.912 5.235 7.100 10.311 12.285 14.143 
 5154 1.976 5.218 7.087 10.316 12.283 14.045 
 5155 2.042 5.137 7.094 10.343 12.269 13.963 
 5156 2.060 5.120 7.063 10.338 12.246 13.943 
 5157 1.977 5.086 7.041 10.353 12.222 13.986 
 5158 1.996 5.103 7.088 10.311 12.229 13.934 
 5159 2.003 5.132 7.100 10.299 12.216 13.951 
 5160 2.020 5.105 7.114 10.288 12.209 13.945 
 5161 1.985 5.061 7.189 10.268 12.182 13.933 
 5162 2.007 5.120 7.247 10.269 12.228 14.007 
 5163 2.047 5.183 7.256 10.236 12.246 14.054 
 5164 2.046 5.174 7.270 10.256 12.291 14.108 
 5165 1.967 5.147 7.275 10.240 12.294 14.073 
 5166 1.992 5.113 7.280 10.269 12.335 14.119 
 5167 1.983 5.139 7.286 10.248 12.358 14.144 
 5168 1.959 5.167 7.354 10.226 12.380 14.161 
 5169 1.923 5.149 7.389 10.219 12.341 14.135 
 5170 1.891 5.095 7.435 10.239 12.402 14.127 
 5171 1.916 5.075 7.369 10.262 12.425 14.162 
 5172 1.932 5.081 7.381 10.265 12.460 14.203 
 5173 1.858 5.071 7.330 10.281 12.530 14.195 
 5174 1.850 5.077 7.354 10.289 12.506 14.152 
 5175 1.767 5.080 7.370 10.309 12.483 14.250 
 5176 1.713 5.097 7.408 10.296 12.490 14.264 
 5177 1.689 5.037 7.434 10.281 12.523 14.286 
 5178 1.764 5.028 7.450 10.282 12.535 14.237 
 5179 1.752 5.007 7.437 10.283 12.508 14.251 
 5180 1.767 4.979 7.450 10.307 12.500 14.257 
 5181 1.816 5.033 7.453 10.327 12.533 14.274 
 5182 1.825 5.002 7.407 10.321 12.523 14.252 
 5183 1.821 4.936 7.400 10.312 12.493 14.201 
 5184 1.809 4.884 7.387 10.345 12.477 14.159 
 5185 1.814 4.860 7.367 10.342 12.474 14.084 
 5186 1.884 4.821 7.316 10.329 12.401 14.132 
 5187 1.856 4.845 7.281 10.257 12.351 14.119 
 5188 1.883 4.798 7.314 10.239 12.370 14.090 
 5189 1.871 4.832 7.280 10.290 12.399 14.047 
 5190 1.868 4.842 7.296 10.297 12.461 13.983 
 5191 1.888 4.906 7.271 10.285 12.462 13.967 
 5192 1.818 4.936 7.265 10.271 12.451 13.935 
 5193 1.841 4.947 7.254 10.283 12.447 13.909 
 5194 1.921 4.886 7.278 10.293 12.430 13.927 
 5195 1.980 4.922 7.229 10.238 12.448 13.926 
 5196 1.993 4.943 7.242 10.235 12.457 13.964 
 5197 2.036 4.968 7.147 10.216 12.430 13.993 
 5198 1.984 5.076 7.124 10.218 12.407 13.948 
 5199 1.916 5.046 7.129 10.200 12.383 13.961 
 5200 1.892 5.040 7.151 10.215 12.435 14.006 
 5201 1.925 5.023 7.145 10.211 12.458 13.999 
 5202 1.818 5.016 7.137 10.209 12.390 13.951 
 5203 1.819 5.020 7.107 10.227 12.398 13.924 
 5204 1.880 5.029 7.086 10.223 12.421 13.958 
 5205 1.879 5.019 7.127 10.191 12.464 14.004 
 5206 1.885 5.036 7.123 10.173 12.476 14.028 
 5207 1.889 5.097 7.137 10.167 12.537 14.032 
