year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 5061 1.491 1.981 2.615 3.679 4.437 4.814 
 5062 1.522 1.990 2.610 3.742 4.456 4.778 
 5063 1.482 1.998 2.644 3.730 4.462 4.805 
 5064 1.489 2.019 2.696 3.749 4.458 4.817 
 5065 1.507 2.005 2.708 3.771 4.397 4.846 
 5066 1.513 2.069 2.746 3.775 4.364 4.847 
 5067 1.478 2.062 2.747 3.759 4.375 4.800 
 5068 1.535 2.059 2.735 3.748 4.391 4.820 
 5069 1.521 2.040 2.715 3.783 4.402 4.802 
 5070 1.529 1.995 2.714 3.778 4.411 4.829 
 5071 1.458 1.963 2.699 3.795 4.440 4.806 
 5072 1.469 1.894 2.658 3.780 4.440 4.824 
 5073 1.517 1.889 2.623 3.763 4.436 4.824 
 5074 1.503 1.975 2.622 3.753 4.409 4.844 
 5075 1.499 2.015 2.654 3.741 4.407 4.862 
 5076 1.454 2.097 2.675 3.734 4.400 4.878 
 5077 1.469 2.068 2.688 3.715 4.431 4.840 
 5078 1.446 2.089 2.704 3.727 4.383 4.814 
 5079 1.506 2.058 2.704 3.751 4.364 4.759 
 5080 1.536 2.033 2.722 3.745 4.325 4.801 
 5081 1.590 2.017 2.666 3.766 4.350 4.813 
 5082 1.531 2.007 2.650 3.744 4.370 4.817 
 5083 1.485 2.014 2.671 3.727 4.379 4.815 
 5084 1.446 2.031 2.705 3.728 4.413 4.845 
 5085 1.424 2.034 2.738 3.750 4.393 4.855 
 5086 1.415 2.053 2.701 3.743 4.386 4.841 
 5087 1.431 2.091 2.736 3.717 4.351 4.816 
 5088 1.454 2.103 2.699 3.672 4.375 4.871 
 5089 1.462 2.050 2.711 3.669 4.403 4.895 
 5090 1.472 2.001 2.692 3.663 4.396 4.886 
 5091 1.449 1.982 2.715 3.719 4.387 4.865 
 5092 1.458 2.009 2.736 3.757 4.360 4.828 
 5093 1.445 1.999 2.735 3.787 4.374 4.850 
 5094 1.486 2.000 2.741 3.780 4.387 4.833 
 5095 1.480 1.989 2.750 3.781 4.417 4.869 
 5096 1.456 1.951 2.725 3.760 4.434 4.864 
 5097 1.387 1.943 2.701 3.691 4.387 4.868 
 5098 1.383 1.922 2.672 3.645 4.354 4.851 
 5099 1.383 1.968 2.687 3.660 4.307 4.848 
 5100 1.446 1.963 2.692 3.714 4.354 4.829 
 5101 1.469 1.953 2.681 3.721 4.376 4.839 
 5102 1.499 1.948 2.668 3.709 4.427 4.863 
 5103 1.565 1.936 2.688 3.684 4.386 4.859 
 5104 1.613 1.968 2.696 3.687 4.378 4.843 
 5105 1.600 1.975 2.670 3.688 4.352 4.812 
 5106 1.511 2.009 2.670 3.692 4.396 4.860 
 5107 1.488 2.059 2.679 3.714 4.418 4.886 
 5108 1.492 2.046 2.720 3.726 4.440 4.857 
 5109 1.521 2.050 2.708 3.698 4.462 4.839 
 5110 1.478 2.018 2.699 3.664 4.511 4.833 
 5111 1.486 2.027 2.714 3.650 4.563 4.855 
 5112 1.491 1.970 2.729 3.702 4.566 4.850 
 5113 1.523 1.979 2.743 3.737 4.504 4.843 
 5114 1.503 1.996 2.689 3.744 4.470 4.868 
 5115 1.497 2.061 2.627 3.758 4.445 4.882 
 5116 1.483 2.052 2.619 3.789 4.475 4.867 
 5117 1.537 2.063 2.640 3.805 4.478 4.862 
 5118 1.537 2.100 2.698 3.802 4.503 4.873 
 5119 1.509 2.115 2.679 3.757 4.479 4.872 
 5120 1.474 2.101 2.638 3.703 4.455 4.852 
 5121 1.483 2.071 2.592 3.694 4.409 4.788 
 5122 1.504 2.062 2.605 3.686 4.373 4.764 
 5123 1.477 2.061 2.648 3.745 4.350 4.742 
 5124 1.447 2.078 2.696 3.731 4.337 4.766 
 5125 1.476 2.035 2.690 3.741 4.337 4.801 
 5126 1.442 1.969 2.714 3.699 4.317 4.851 
 5127 1.456 1.919 2.728 3.725 4.324 4.890 
 5128 1.473 1.966 2.732 3.729 4.354 4.929 
 5129 1.533 2.059 2.746 3.769 4.377 4.917 
 5130 1.515 2.063 2.720 3.733 4.441 4.893 
 5131 1.476 2.057 2.740 3.738 4.393 4.826 
 5132 1.430 1.994 2.688 3.723 4.357 4.790 
 5133 1.423 2.001 2.677 3.719 4.250 4.791 
 5134 1.424 1.995 2.674 3.708 4.277 4.830 
 5135 1.440 2.044 2.631 3.715 4.312 4.815 
 5136 1.482 2.051 2.604 3.731 4.367 4.791 
 5137 1.482 2.041 2.589 3.731 4.377 4.759 
 5138 1.509 2.006 2.649 3.660 4.384 4.816 
 5139 1.472 1.958 2.692 3.660 4.379 4.858 
 5140 1.420 1.927 2.693 3.641 4.370 4.868 
 5141 1.372 1.927 2.710 3.697 4.402 4.868 
 5142 1.398 1.961 2.708 3.686 4.399 4.859 
 5143 1.451 2.009 2.714 3.740 4.424 4.894 
 5144 1.502 2.013 2.712 3.748 4.384 4.886 
 5145 1.489 2.044 2.718 3.768 4.374 4.832 
 5146 1.513 2.033 2.727 3.741 4.343 4.780 
 5147 1.525 2.016 2.728 3.739 4.325 4.730 
 5148 1.509 1.976 2.707 3.723 4.351 4.769 
 5149 1.458 1.927 2.676 3.682 4.372 4.792 
 5150 1.470 1.916 2.665 3.676 4.343 4.828 
 5151 1.482 1.930 2.647 3.686 4.312 4.862 
 5152 1.490 1.969 2.642 3.727 4.270 4.859 
 5153 1.514 2.006 2.673 3.707 4.313 4.860 
 5154 1.572 2.010 2.708 3.706 4.290 4.827 
 5155 1.607 2.015 2.770 3.732 4.300 4.840 
 5156 1.546 1.981 2.755 3.760 4.319 4.853 
 5157 1.519 1.962 2.728 3.739 4.354 4.870 
 5158 1.494 1.959 2.674 3.731 4.398 4.837 
 5159 1.492 1.969 2.650 3.726 4.407 4.823 
 5160 1.430 1.956 2.677 3.819 4.390 4.781 
 5161 1.460 1.942 2.694 3.854 4.348 4.766 
 5162 1.451 1.930 2.675 3.890 4.358 4.760 
 5163 1.507 1.969 2.634 3.802 4.362 4.774 
 5164 1.442 1.968 2.607 3.749 4.359 4.815 
 5165 1.432 2.036 2.613 3.729 4.322 4.826 
 5166 1.374 2.057 2.637 3.755 4.328 4.857 
 5167 1.397 2.099 2.700 3.760 4.351 4.850 
 5168 1.400 2.074 2.720 3.758 4.360 4.851 
 5169 1.430 2.049 2.739 3.779 4.383 4.846 
 5170 1.459 2.047 2.732 3.786 4.366 4.863 
 5171 1.432 2.038 2.755 3.774 4.355 4.848 
 5172 1.441 2.037 2.724 3.751 4.351 4.849 
 5173 1.408 2.016 2.690 3.745 4.386 4.842 
 5174 1.432 1.987 2.663 3.725 4.423 4.853 
 5175 1.428 1.946 2.700 3.715 4.449 4.840 
 5176 1.379 1.923 2.700 3.704 4.470 4.811 
 5177 1.419 1.913 2.692 3.738 4.423 4.799 
 5178 1.434 1.935 2.663 3.745 4.360 4.823 
 5179 1.489 1.910 2.674 3.739 4.322 4.869 
 5180 1.463 1.890 2.701 3.711 4.352 4.864 
 5181 1.440 1.866 2.717 3.707 4.389 4.814 
 5182 1.450 1.898 2.720 3.703 4.385 4.772 
 5183 1.495 1.909 2.736 3.694 4.343 4.766 
 5184 1.506 1.942 2.747 3.681 4.304 4.776 
 5185 1.477 1.940 2.749 3.675 4.314 4.787 
 5186 1.398 1.994 2.721 3.669 4.327 4.790 
 5187 1.400 2.009 2.728 3.669 4.346 4.820 
 5188 1.453 2.032 2.709 3.685 4.308 4.825 
 5189 1.498 2.061 2.723 3.697 4.366 4.833 
 5190 1.520 2.052 2.704 3.725 4.401 4.835 
 5191 1.505 2.051 2.724 3.758 4.433 4.829 
 5192 1.504 1.995 2.759 3.752 4.402 4.864 
 5193 1.453 1.962 2.750 3.714 4.383 4.829 
 5194 1.490 1.915 2.743 3.651 4.379 4.813 
 5195 1.518 1.910 2.673 3.648 4.378 4.791 
 5196 1.545 1.934 2.686 3.670 4.362 4.828 
 5197 1.499 1.929 2.683 3.702 4.363 4.830 
 5198 1.443 1.957 2.705 3.711 4.396 4.803 
 5199 1.449 1.987 2.715 3.719 4.461 4.794 
 5200 1.419 2.055 2.684 3.703 4.460 4.812 
 5201 1.426 2.067 2.625 3.718 4.414 4.795 
 5202 1.381 2.041 2.587 3.708 4.359 4.825 
 5203 1.385 1.969 2.590 3.725 4.361 4.841 
 5204 1.387 1.925 2.639 3.691 4.366 4.916 
 5205 1.428 1.904 2.654 3.712 4.401 4.865 
 5206 1.464 1.951 2.633 3.690 4.433 4.860 
 5207 1.477 1.957 2.582 3.708 4.470 4.850 
 5208 1.425 1.943 2.568 3.692 4.469 4.857 
 5209 1.369 1.920 2.622 3.703 4.492 4.846 
 5210 1.404 1.937 2.689 3.723 4.476 4.777 
 5211 1.437 1.985 2.718 3.695 4.436 4.764 
 5212 1.487 2.026 2.705 3.701 4.390 4.735 
 5213 1.491 2.011 2.700 3.696 4.394 4.774 
 5214 1.540 1.952 2.667 3.678 4.428 4.767 
 5215 1.505 1.917 2.678 3.648 4.423 4.780 
 5216 1.478 1.927 2.663 3.643 4.434 4.762 
 5217 1.436 1.943 2.716 3.705 4.414 4.773 
 5218 1.455 1.931 2.718 3.755 4.470 4.780 
 5219 1.487 1.931 2.704 3.744 4.462 4.794 
 5220 1.528 1.964 2.659 3.726 4.504 4.808 
 5221 1.554 2.009 2.644 3.672 4.476 4.841 
 5222 1.544 2.025 2.680 3.665 4.447 4.891 
 5223 1.477 2.050 2.689 3.681 4.391 4.900 
 5224 1.425 2.020 2.706 3.720 4.373 4.877 
 5225 1.359 2.007 2.666 3.687 4.393 4.824 
 5226 1.350 1.992 2.705 3.638 4.442 4.802 
 5227 1.460 2.006 2.697 3.627 4.476 4.843 
 5228 1.511 2.014 2.704 3.673 4.476 4.834 
 5229 1.542 1.992 2.677 3.691 4.432 4.837 
 5230 1.463 1.984 2.685 3.698 4.397 4.805 
 5231 1.441 1.964 2.698 3.705 4.437 4.816 
 5232 1.448 1.972 2.680 3.751 4.470 4.815 
 5233 1.476 1.968 2.661 3.780 4.478 4.841 
 5234 1.495 2.009 2.675 3.773 4.402 4.843 
 5235 1.527 2.030 2.695 3.702 4.357 4.894 
 5236 1.534 2.019 2.714 3.686 4.341 4.859 
 5237 1.567 1.978 2.687 3.706 4.349 4.888 
 5238 1.519 1.947 2.660 3.760 4.332 4.847 
 5239 1.477 1.981 2.638 3.746 4.341 4.882 
 5240 1.391 1.987 2.648 3.771 4.364 4.854 
 5241 1.379 2.000 2.669 3.777 4.408 4.883 
 5242 1.377 2.016 2.669 3.751 4.427 4.877 
 5243 1.395 2.034 2.685 3.695 4.409 4.902 
 5244 1.408 2.028 2.664 3.685 4.436 4.890 
 5245 1.408 1.984 2.650 3.720 4.409 4.838 
 5246 1.444 1.958 2.626 3.746 4.394 4.796 
 5247 1.476 1.991 2.592 3.735 4.376 4.760 
 5248 1.505 2.038 2.574 3.729 4.369 4.760 
 5249 1.465 2.041 2.597 3.692 4.411 4.746 
 5250 1.441 2.025 2.605 3.712 4.421 4.755 
 5251 1.453 1.985 2.635 3.729 4.408 4.776 
 5252 1.467 2.002 2.616 3.758 4.370 4.810 
 5253 1.455 2.012 2.644 3.697 4.343 4.824 
 5254 1.407 2.000 2.646 3.674 4.373 4.797 
 5255 1.425 2.022 2.663 3.691 4.368 4.792 
 5256 1.441 2.012 2.703 3.757 4.406 4.790 
 5257 1.468 2.046 2.738 3.795 4.422 4.787 
 5258 1.475 2.046 2.708 3.772 4.496 4.809 
 5259 1.523 2.020 2.683 3.717 4.484 4.793 
 5260 1.531 1.989 2.666 3.683 4.469 4.846 
 5261 1.543 1.934 2.700 3.715 4.463 4.831 
 5262 1.512 1.970 2.638 3.738 4.466 4.855 
 5263 1.504 2.008 2.627 3.762 4.499 4.849 
 5264 1.491 1.998 2.611 3.777 4.485 4.857 
 5265 1.494 2.007 2.635 3.804 4.473 4.858 
 5266 1.533 1.954 2.620 3.779 4.475 4.854 
 5267 1.539 1.991 2.616 3.703 4.468 4.876 
 5268 1.491 1.993 2.619 3.687 4.476 4.862 
 5269 1.434 2.047 2.603 3.718 4.424 4.818 
 5270 1.381 2.044 2.629 3.782 4.396 4.772 
 5271 1.380 2.027 2.693 3.797 4.421 4.789 
 5272 1.401 2.016 2.749 3.748 4.459 4.821 
 5273 1.455 2.042 2.788 3.717 4.505 4.875 
 5274 1.503 1.991 2.790 3.710 4.515 4.874 
 5275 1.501 1.965 2.796 3.713 4.550 4.882 
 5276 1.465 1.926 2.764 3.728 4.559 4.812 
 5277 1.409 1.942 2.743 3.696 4.511 4.817 
 5278 1.394 1.993 2.669 3.679 4.455 4.797 
 5279 1.391 2.057 2.679 3.662 4.376 4.825 
 5280 1.434 2.073 2.669 3.677 4.372 4.828 
 5281 1.432 2.046 2.670 3.732 4.362 4.893 
 5282 1.416 1.970 2.646 3.748 4.431 4.922 
 5283 1.419 1.915 2.630 3.762 4.450 4.876 
 5284 1.388 1.881 2.636 3.752 4.463 4.818 
 5285 1.392 1.908 2.644 3.756 4.435 4.797 
 5286 1.430 1.997 2.637 3.739 4.433 4.843 
 5287 1.462 2.045 2.690 3.729 4.426 4.856 
 5288 1.504 2.052 2.702 3.702 4.398 4.869 
 5289 1.455 2.026 2.734 3.667 4.351 4.826 
 5290 1.477 2.010 2.702 3.652 4.360 4.802 
 5291 1.486 2.022 2.666 3.640 4.354 4.779 
 5292 1.496 2.035 2.680 3.690 4.400 4.786 
 5293 1.476 2.009 2.659 3.696 4.427 4.799 
 5294 1.443 1.979 2.642 3.742 4.475 4.820 
 5295 1.424 1.943 2.617 3.769 4.470 4.838 
 5296 1.432 1.980 2.664 3.777 4.429 4.885 
 5297 1.443 2.007 2.687 3.737 4.420 4.896 
 5298 1.467 2.012 2.693 3.694 4.411 4.901 
 5299 1.490 2.003 2.665 3.677 4.412 4.829 
 5300 1.494 1.966 2.680 3.689 4.424 4.797 
 5301 1.482 1.970 2.671 3.701 4.436 4.793 
 5302 1.476 1.967 2.714 3.699 4.419 4.808 
 5303 1.460 1.995 2.719 3.724 4.391 4.831 
 5304 1.468 2.014 2.764 3.729 4.381 4.848 
 5305 1.430 1.995 2.754 3.743 4.408 4.870 
 5306 1.472 2.028 2.752 3.723 4.433 4.885 
 5307 1.449 2.061 2.690 3.743 4.436 4.925 
 5308 1.445 2.092 2.706 3.763 4.423 4.923 
 5309 1.397 2.079 2.698 3.787 4.417 4.857 
 5310 1.422 2.054 2.720 3.769 4.405 4.810 
 5311 1.476 2.045 2.726 3.765 4.443 4.798 
 5312 1.508 2.002 2.736 3.727 4.458 4.824 
 5313 1.501 2.018 2.726 3.745 4.504 4.826 
 5314 1.531 2.042 2.672 3.760 4.494 4.878 
 5315 1.586 2.045 2.596 3.758 4.495 4.877 
 5316 1.621 1.993 2.605 3.766 4.446 4.866 
 5317 1.575 1.939 2.611 3.777 4.428 4.782 
 5318 1.519 1.921 2.660 3.769 4.415 4.794 
 5319 1.492 1.921 2.631 3.750 4.446 4.806 
 5320 1.525 1.943 2.634 3.705 4.438 4.827 
 5321 1.525 1.984 2.605 3.750 4.434 4.820 
 5322 1.493 2.006 2.640 3.713 4.419 4.825 
 5323 1.435 2.018 2.677 3.706 4.463 4.870 
 5324 1.403 1.961 2.728 3.705 4.493 4.891 
 5325 1.368 1.939 2.701 3.751 4.489 4.886 
 5326 1.321 1.885 2.673 3.748 4.490 4.937 
 5327 1.331 1.955 2.643 3.691 4.459 4.928 
 5328 1.397 1.993 2.658 3.649 4.483 4.928 
 5329 1.482 2.045 2.690 3.691 4.473 4.844 
 5330 1.473 2.026 2.715 3.722 4.439 4.836 
 5331 1.427 1.959 2.708 3.724 4.395 4.820 
 5332 1.360 1.939 2.642 3.687 4.345 4.856 
 5333 1.360 1.916 2.634 3.702 4.349 4.857 
 5334 1.392 1.951 2.629 3.749 4.357 4.879 
 5335 1.442 1.927 2.629 3.767 4.344 4.839 
 5336 1.434 1.984 2.632 3.730 4.361 4.839 
 5337 1.462 2.034 2.637 3.709 4.359 4.838 
 5338 1.469 2.076 2.683 3.688 4.414 4.853 
 5339 1.467 2.041 2.678 3.748 4.466 4.878 
 5340 1.447 2.033 2.685 3.750 4.493 4.887 
 5341 1.431 2.028 2.639 3.769 4.488 4.884 
 5342 1.434 1.995 2.620 3.718 4.442 4.815 
 5343 1.434 1.966 2.622 3.692 4.422 4.749 
 5344 1.407 1.968 2.637 3.706 4.409 4.703 
 5345 1.437 1.964 2.634 3.726 4.421 4.702 
 5346 1.418 1.925 2.640 3.732 4.417 4.715 
 5347 1.414 1.898 2.670 3.700 4.391 4.743 
 5348 1.398 1.918 2.694 3.646 4.378 4.808 
 5349 1.435 1.982 2.687 3.619 4.391 4.814 
 5350 1.456 2.010 2.666 3.627 4.451 4.801 
 5351 1.468 2.026 2.668 3.665 4.492 4.755 
 5352 1.476 2.009 2.680 3.679 4.503 4.748 
 5353 1.451 1.979 2.684 3.653 4.493 4.796 
 5354 1.450 1.980 2.679 3.621 4.480 4.769 
 5355 1.453 1.963 2.666 3.620 4.448 4.772 
 5356 1.469 2.003 2.681 3.641 4.395 4.757 
 5357 1.462 1.998 2.682 3.673 4.390 4.822 
 5358 1.441 1.999 2.697 3.702 4.353 4.841 
 5359 1.453 1.994 2.681 3.694 4.364 4.825 
 5360 1.475 1.982 2.705 3.728 4.338 4.792 
 5361 1.441 1.975 2.677 3.706 4.405 4.795 
 5362 1.424 1.977 2.703 3.745 4.396 4.837 
 5363 1.376 2.031 2.711 3.727 4.393 4.877 
 5364 1.403 2.053 2.731 3.769 4.391 4.873 
 5365 1.451 2.038 2.703 3.768 4.424 4.830 
 5366 1.501 2.008 2.694 3.797 4.468 4.819 
 5367 1.463 2.013 2.731 3.761 4.454 4.828 
 5368 1.429 2.022 2.734 3.758 4.432 4.841 
 5369 1.395 1.994 2.675 3.742 4.410 4.841 
 5370 1.423 1.979 2.608 3.751 4.421 4.824 
 5371 1.466 2.024 2.589 3.763 4.427 4.817 
 5372 1.506 2.047 2.625 3.735 4.439 4.795 
 5373 1.511 2.035 2.632 3.743 4.452 4.805 
 5374 1.502 1.972 2.615 3.714 4.448 4.827 
 5375 1.468 1.940 2.612 3.743 4.417 4.800 
 5376 1.497 1.958 2.606 3.757 4.396 4.803 
 5377 1.476 1.968 2.633 3.747 4.415 4.763 
 5378 1.466 1.991 2.633 3.745 4.420 4.808 
 5379 1.433 2.024 2.636 3.697 4.420 4.800 
 5380 1.420 2.049 2.614 3.692 4.413 4.828 
 5381 1.429 2.098 2.582 3.649 4.425 4.830 
 5382 1.450 2.093 2.569 3.666 4.436 4.846 
 5383 1.510 2.060 2.592 3.660 4.448 4.831 
 5384 1.510 2.005 2.587 3.678 4.400 4.823 
 5385 1.481 1.979 2.629 3.675 4.369 4.820 
 5386 1.427 1.991 2.668 3.718 4.354 4.847 
 5387 1.441 2.015 2.696 3.752 4.404 4.858 
 5388 1.442 1.999 2.650 3.761 4.414 4.862 
 5389 1.474 2.023 2.595 3.732 4.415 4.848 
 5390 1.486 2.052 2.560 3.703 4.388 4.801 
 5391 1.510 2.087 2.586 3.750 4.375 4.761 
 5392 1.436 2.061 2.575 3.772 4.370 4.714 
 5393 1.417 2.042 2.597 3.798 4.402 4.741 
 5394 1.437 2.008 2.519 3.790 4.440 4.787 
 5395 1.492 2.013 2.506 3.745 4.427 4.868 
 5396 1.515 1.996 2.530 3.719 4.419 4.878 
 5397 1.472 1.992 2.626 3.659 4.396 4.854 
 5398 1.486 1.987 2.690 3.699 4.416 4.804 
 5399 1.475 2.005 2.675 3.746 4.406 4.809 
 5400 1.483 2.067 2.626 3.756 4.426 4.825 
 5401 1.447 2.087 2.597 3.720 4.456 4.865 
 5402 1.430 2.029 2.638 3.674 4.495 4.827 
 5403 1.467 1.948 2.666 3.651 4.508 4.779 
 5404 1.479 1.927 2.670 3.692 4.472 4.747 
 5405 1.467 1.951 2.652 3.685 4.429 4.761 
 5406 1.456 2.014 2.643 3.739 4.420 4.789 
 5407 1.476 2.017 2.630 3.746 4.436 4.772 
 5408 1.493 2.032 2.575 3.761 4.446 4.756 
 5409 1.465 1.994 2.560 3.749 4.437 4.766 
 5410 1.477 1.971 2.572 3.737 4.410 4.795 
 5411 1.470 1.972 2.607 3.749 4.414 4.846 
 5412 1.462 1.956 2.651 3.793 4.429 4.849 
 5413 1.440 1.988 2.656 3.758 4.428 4.828 
 5414 1.441 1.959 2.699 3.724 4.420 4.826 
 5415 1.448 1.966 2.688 3.668 4.406 4.837 
 5416 1.476 1.902 2.690 3.698 4.455 4.838 
 5417 1.493 1.891 2.665 3.713 4.463 4.851 
 5418 1.512 1.851 2.696 3.731 4.480 4.826 
 5419 1.511 1.919 2.678 3.743 4.460 4.841 
 5420 1.494 1.957 2.660 3.745 4.477 4.752 
 5421 1.465 1.999 2.628 3.700 4.450 4.736 
 5422 1.415 1.960 2.656 3.714 4.424 4.739 
 5423 1.450 1.934 2.671 3.722 4.386 4.800 
 5424 1.468 1.991 2.670 3.754 4.372 4.856 
 5425 1.459 2.054 2.673 3.708 4.359 4.861 
 5426 1.436 2.089 2.705 3.695 4.380 4.867 
 5427 1.467 2.027 2.704 3.669 4.365 4.848 
 5428 1.532 1.963 2.690 3.694 4.371 4.809 
 5429 1.534 1.955 2.633 3.731 4.373 4.820 
 5430 1.493 1.978 2.646 3.775 4.426 4.852 
 5431 1.418 1.969 2.638 3.754 4.483 4.886 
 5432 1.380 1.939 2.679 3.759 4.455 4.915 
 5433 1.398 1.906 2.700 3.757 4.437 4.906 
 5434 1.410 1.922 2.732 3.788 4.415 4.922 
 5435 1.407 1.926 2.696 3.753 4.429 4.841 
 5436 1.422 1.944 2.652 3.788 4.432 4.835 
 5437 1.444 1.993 2.641 3.822 4.416 4.823 
 5438 1.453 2.036 2.644 3.826 4.450 4.865 
 5439 1.414 2.023 2.659 3.787 4.445 4.865 
 5440 1.397 1.959 2.676 3.740 4.438 4.892 
 5441 1.417 1.940 2.694 3.772 4.417 4.888 
 5442 1.426 1.935 2.699 3.749 4.457 4.861 
 5443 1.444 1.922 2.679 3.749 4.467 4.837 
 5444 1.459 1.926 2.659 3.679 4.449 4.827 
 5445 1.447 1.987 2.632 3.687 4.378 4.814 
 5446 1.427 2.062 2.634 3.667 4.381 4.763 
 5447 1.419 2.050 2.679 3.658 4.382 4.770 
 5448 1.468 2.017 2.720 3.621 4.396 4.795 
 5449 1.537 1.996 2.691 3.619 4.382 4.829 
 5450 1.541 1.941 2.632 3.640 4.408 4.849 
 5451 1.505 1.963 2.581 3.633 4.418 4.859 
 5452 1.483 1.948 2.588 3.640 4.425 4.849 
 5453 1.465 1.979 2.581 3.682 4.424 4.821 
 5454 1.487 1.955 2.607 3.746 4.417 4.775 
 5455 1.479 1.964 2.638 3.773 4.417 4.796 
 5456 1.473 1.969 2.674 3.764 4.391 4.768 
 5457 1.478 1.990 2.663 3.702 4.404 4.791 
 5458 1.462 1.998 2.617 3.697 4.412 4.799 
 5459 1.467 2.013 2.630 3.717 4.426 4.827 
 5460 1.480 1.992 2.682 3.760 4.419 4.835 
 5461 1.496 1.979 2.714 3.761 4.410 4.799 
 5462 1.487 1.969 2.691 3.769 4.386 4.788 
 5463 1.478 1.960 2.662 3.743 4.392 4.785 
 5464 1.463 1.963 2.640 3.749 4.399 4.792 
 5465 1.428 1.973 2.653 3.713 4.427 4.820 
 5466 1.398 1.989 2.635 3.745 4.438 4.828 
 5467 1.412 1.998 2.645 3.742 4.479 4.822 
 5468 1.490 1.993 2.617 3.741 4.511 4.801 
 5469 1.525 2.024 2.611 3.750 4.505 4.803 
 5470 1.557 1.998 2.605 3.756 4.486 4.846 
 5471 1.576 2.019 2.622 3.771 4.446 4.870 
 5472 1.562 1.952 2.641 3.749 4.428 4.873 
 5473 1.541 1.949 2.630 3.716 4.380 4.851 
 5474 1.471 1.941 2.601 3.648 4.347 4.842 
 5475 1.471 1.993 2.599 3.664 4.345 4.838 
 5476 1.442 2.011 2.564 3.707 4.350 4.834 
 5477 1.426 1.974 2.582 3.720 4.388 4.837 
 5478 1.395 1.901 2.558 3.679 4.399 4.805 
 5479 1.408 1.886 2.607 3.657 4.404 4.817 
 5480 1.432 1.952 2.657 3.715 4.394 4.821 
 5481 1.485 2.026 2.657 3.782 4.361 4.833 
 5482 1.451 2.041 2.606 3.763 4.350 4.836 
 5483 1.435 2.023 2.524 3.745 4.353 4.784 
 5484 1.380 2.008 2.532 3.729 4.416 4.839 
 5485 1.431 2.026 2.585 3.723 4.465 4.846 
 5486 1.465 2.039 2.616 3.719 4.479 4.866 
 5487 1.432 2.043 2.621 3.683 4.462 4.778 
 5488 1.340 1.984 2.630 3.693 4.445 4.762 
 5489 1.322 1.919 2.643 3.686 4.436 4.735 
 5490 1.425 1.866 2.653 3.732 4.382 4.798 
 5491 1.474 1.895 2.639 3.715 4.351 4.810 
 5492 1.487 1.928 2.621 3.721 4.353 4.848 
 5493 1.447 1.964 2.628 3.721 4.375 4.846 
 5494 1.448 1.941 2.646 3.745 4.397 4.821 
 5495 1.441 1.892 2.706 3.718 4.400 4.824 
 5496 1.407 1.904 2.721 3.668 4.463 4.823 
 5497 1.398 1.947 2.684 3.673 4.469 4.847 
 5498 1.396 2.031 2.641 3.674 4.476 4.873 
 5499 1.406 2.070 2.627 3.727 4.492 4.871 
 5500 1.419 2.091 2.636 3.731 4.477 4.849 
 5501 1.432 2.068 2.645 3.756 4.438 4.788 
 5502 1.458 2.074 2.680 3.714 4.391 4.820 
 5503 1.475 2.072 2.677 3.681 4.412 4.801 
 5504 1.491 2.063 2.649 3.666 4.426 4.866 
 5505 1.485 2.009 2.605 3.688 4.435 4.802 
 5506 1.485 2.002 2.664 3.736 4.399 4.833 
 5507 1.486 2.007 2.696 3.797 4.400 4.761 
 5508 1.500 2.031 2.688 3.831 4.385 4.751 
 5509 1.487 2.021 2.660 3.820 4.424 4.694 
 5510 1.463 1.996 2.658 3.761 4.399 4.698 
 5511 1.440 1.990 2.694 3.735 4.362 4.704 
 5512 1.419 2.011 2.668 3.720 4.306 4.737 
 5513 1.447 2.016 2.623 3.720 4.315 4.790 
 5514 1.427 2.000 2.579 3.678 4.342 4.799 
 5515 1.453 1.941 2.610 3.624 4.367 4.833 
 5516 1.417 1.968 2.662 3.647 4.378 4.804 
 5517 1.376 2.010 2.667 3.657 4.359 4.852 
 5518 1.343 2.067 2.662 3.698 4.369 4.802 
 5519 1.349 2.103 2.666 3.694 4.367 4.846 
 5520 1.390 2.094 2.657 3.717 4.370 4.777 
 5521 1.430 2.084 2.618 3.741 4.365 4.808 
 5522 1.440 2.018 2.589 3.746 4.356 4.727 
 5523 1.461 2.003 2.608 3.719 4.377 4.742 
 5524 1.432 2.010 2.614 3.675 4.384 4.784 
 5525 1.419 2.054 2.566 3.670 4.402 4.821 
 5526 1.378 2.089 2.587 3.702 4.438 4.863 
 5527 1.359 2.086 2.621 3.724 4.434 4.817 
 5528 1.321 2.081 2.662 3.681 4.490 4.840 
 5529 1.344 2.054 2.637 3.643 4.472 4.809 
 5530 1.370 2.045 2.624 3.634 4.460 4.814 
 5531 1.410 2.019 2.663 3.649 4.381 4.794 
 5532 1.383 2.007 2.691 3.649 4.355 4.761 
 5533 1.358 1.990 2.653 3.629 4.376 4.757 
 5534 1.327 1.998 2.607 3.667 4.425 4.762 
 5535 1.417 1.997 2.570 3.716 4.484 4.811 
 5536 1.457 2.054 2.620 3.752 4.537 4.775 
 5537 1.477 2.042 2.601 3.690 4.529 4.767 
 5538 1.392 2.025 2.586 3.648 4.505 4.769 
 5539 1.382 1.914 2.592 3.620 4.472 4.832 
 5540 1.401 1.890 2.658 3.689 4.468 4.864 
