"CMIP_time","CMIP","CMIP_Likely_lbound","CMIP_VeryLikely_lbound","CMIP_Likely_ubound","CMIP_VeryLikely_ubound","SSP126_time","SSP126","SSP126_Likely_lbound","SSP126_VeryLikely_lbound","SSP126_Likely_ubound","SSP126_VeryLikely_ubound","SSP245_time","SSP245","SSP245_Likely_lbound","SSP245_VeryLikely_lbound","SSP245_Likely_ubound","SSP245_VeryLikely_ubound","SSP370_time","SSP370","SSP370_Likely_lbound","SSP370_VeryLikely_lbound","SSP370_Likely_ubound","SSP370_VeryLikely_ubound","SSP585_time","SSP585","SSP585_Likely_lbound","SSP585_VeryLikely_lbound","SSP585_Likely_ubound","SSP585_VeryLikely_ubound","Zanna_time","Zanna","Zanna_Likely_lbound","Zanna_Likely_ubound","Ishii2k_time","Ishii2k","Ishii2k_Likely_lbound","Ishii2k_Likely_ubound",
1898.3333,-0.23217,-0.37486,-0.45604,-0.070685,0.015379,2063.3333,0.71634,0.54075,0.43488,0.87096,1.0424,2063.3333,0.81352,0.65675,0.55494,1.0044,1.0458,2063.3333,0.86461,0.71113,0.5978,1.0178,1.122,2063.3333,0.98048,0.82655,0.68454,1.1765,1.2891,,,,,,,,,
1898.4167,-0.23195,-0.37465,-0.45581,-0.070197,0.015583,2063.4167,0.71745,0.54157,0.43529,0.87254,1.0444,2063.4167,0.81501,0.65773,0.55667,1.0066,1.0475,2063.4167,0.86671,0.71274,0.59937,1.0199,1.1245,2063.4167,0.98254,0.82872,0.68563,1.1793,1.2923,,,,,,,,,
1898.5,-0.23173,-0.37431,-0.45555,-0.069833,0.01581,2063.5,0.71861,0.54235,0.43577,0.87414,1.0465,2063.5,0.81653,0.65862,0.55833,1.0088,1.0493,2063.5,0.8688,0.71437,0.601,1.0219,1.1271,2063.5,0.98461,0.83076,0.68675,1.1821,1.2954,,,,,,,,,
1898.5833,-0.23151,-0.37406,-0.45516,-0.069731,0.016151,2063.5833,0.71978,0.54323,0.43629,0.87598,1.0486,2063.5833,0.81803,0.65962,0.55989,1.011,1.051,2063.5833,0.87089,0.71616,0.60273,1.024,1.1297,2063.5833,0.98674,0.83285,0.68798,1.185,1.2986,,,,,,,,,
1898.6667,-0.23135,-0.37388,-0.45477,-0.069782,0.01666,2063.6667,0.72095,0.54414,0.43678,0.87777,1.0505,2063.6667,0.81952,0.66068,0.56139,1.0133,1.0527,2063.6667,0.8729,0.71788,0.6044,1.0258,1.1323,2063.6667,0.98889,0.83495,0.68932,1.1881,1.3018,,,,,,,,,
1898.75,-0.23119,-0.37358,-0.4545,-0.069815,0.01735,2063.75,0.72215,0.54508,0.43745,0.87944,1.0525,2063.75,0.82095,0.66163,0.5628,1.0155,1.0543,2063.75,0.8749,0.71962,0.60602,1.0277,1.1351,2063.75,0.99105,0.83717,0.69063,1.1911,1.3052,,,,,,,,,
1898.8333,-0.23105,-0.37333,-0.45426,-0.070022,0.017987,2063.8333,0.72332,0.54596,0.43815,0.88094,1.0545,2063.8333,0.82239,0.66255,0.56406,1.0178,1.056,2063.8333,0.87693,0.72138,0.60758,1.0298,1.1377,2063.8333,0.99322,0.83932,0.69188,1.1942,1.3085,,,,,,,,,
1898.9167,-0.2309,-0.37312,-0.45403,-0.070376,0.018506,2063.9167,0.72449,0.54694,0.43879,0.8825,1.0563,2063.9167,0.82384,0.66351,0.5653,1.0202,1.0579,2063.9167,0.87895,0.72317,0.60926,1.0318,1.1403,2063.9167,0.99541,0.84156,0.69299,1.1973,1.3118,,,,,,,,,
1899,-0.23076,-0.37293,-0.45372,-0.070668,0.019109,2064,0.72566,0.54785,0.43942,0.88409,1.0581,2064,0.82524,0.6644,0.56646,1.0225,1.0598,2064,0.88095,0.72495,0.6109,1.034,1.1428,2064,0.99759,0.84379,0.69404,1.2003,1.3151,,,,,,,,,
1899.0833,-0.23065,-0.37275,-0.45336,-0.071004,0.019589,2064.0833,0.72685,0.54885,0.44005,0.88573,1.0598,2064.0833,0.82666,0.66527,0.56761,1.0249,1.0617,2064.0833,0.88291,0.72668,0.61248,1.0362,1.1452,2064.0833,0.99979,0.84604,0.69509,1.2032,1.3184,,,,,,,,,
1899.1667,-0.23052,-0.37266,-0.45301,-0.071496,0.020314,2064.1667,0.72803,0.54986,0.44055,0.8873,1.0615,2064.1667,0.82809,0.6662,0.56879,1.0272,1.0636,2064.1667,0.88486,0.72845,0.61394,1.0383,1.1475,2064.1667,1.002,0.84844,0.69623,1.206,1.3217,,,,,,,,,
1899.25,-0.23042,-0.37247,-0.4527,-0.071972,0.021238,2064.25,0.72914,0.55088,0.44106,0.88879,1.0631,2064.25,0.82953,0.66722,0.56992,1.0294,1.0655,2064.25,0.88685,0.73014,0.6156,1.0405,1.1499,2064.25,1.0043,0.85091,0.69726,1.2089,1.3251,,,,,,,,,
1899.3333,-0.2303,-0.37234,-0.45246,-0.072441,0.022133,2064.3333,0.73023,0.55196,0.44143,0.89023,1.0648,2064.3333,0.83101,0.66833,0.57095,1.031,1.0679,2064.3333,0.88886,0.7319,0.61714,1.0428,1.1523,2064.3333,1.0066,0.85331,0.69831,1.2118,1.3285,,,,,,,,,
1899.4167,-0.23021,-0.37221,-0.45218,-0.072887,0.02296,2064.4167,0.73133,0.55304,0.44175,0.89174,1.0663,2064.4167,0.83252,0.66954,0.57191,1.0326,1.0704,2064.4167,0.8908,0.73361,0.61859,1.0449,1.1546,2064.4167,1.0089,0.85571,0.69931,1.2147,1.332,,,,,,,,,
1899.5,-0.2301,-0.37235,-0.45204,-0.073084,0.023732,2064.5,0.7324,0.55415,0.44199,0.89326,1.0678,2064.5,0.83406,0.67084,0.57283,1.0342,1.0729,2064.5,0.89271,0.73527,0.62002,1.0471,1.1567,2064.5,1.0112,0.85818,0.70027,1.2175,1.3355,,,,,,,,,
1899.5833,-0.22999,-0.37229,-0.45219,-0.073067,0.024892,2064.5833,0.73342,0.55531,0.44211,0.89464,1.0692,2064.5833,0.83562,0.67206,0.57382,1.0359,1.0755,2064.5833,0.89462,0.73688,0.62139,1.0493,1.1589,2064.5833,1.0135,0.86058,0.70104,1.2203,1.3389,,,,,,,,,
1899.6667,-0.22988,-0.37217,-0.45256,-0.072912,0.025711,2064.6667,0.73446,0.55641,0.44235,0.89622,1.0706,2064.6667,0.83717,0.67331,0.57484,1.0376,1.0781,2064.6667,0.89654,0.73851,0.62264,1.0516,1.161,2064.6667,1.0158,0.86302,0.70183,1.2229,1.3424,,,,,,,,,
1899.75,-0.22977,-0.37216,-0.4528,-0.072828,0.026389,2064.75,0.7355,0.5575,0.44266,0.89777,1.0717,2064.75,0.83874,0.67464,0.5758,1.0393,1.0809,2064.75,0.89842,0.74014,0.6239,1.0538,1.1629,2064.75,1.0181,0.86522,0.70262,1.2252,1.3458,,,,,,,,,
1899.8333,-0.22968,-0.37196,-0.45295,-0.072919,0.027229,2064.8333,0.73657,0.55865,0.44306,0.89942,1.0729,2064.8333,0.84029,0.67601,0.5768,1.0409,1.0835,2064.8333,0.90027,0.7418,0.6252,1.0559,1.1649,2064.8333,1.0203,0.86734,0.70345,1.2276,1.349,,,,,,,,,
1899.9167,-0.22963,-0.37178,-0.45315,-0.073033,0.028019,2064.9167,0.73761,0.55964,0.44357,0.90107,1.0742,2064.9167,0.84185,0.67733,0.57779,1.0426,1.0859,2064.9167,0.90211,0.74336,0.6264,1.0581,1.1669,2064.9167,1.0226,0.86952,0.70434,1.23,1.352,,,,,,,,,
1900,-0.22961,-0.37156,-0.45342,-0.073227,0.02863,2065,0.73864,0.56051,0.44424,0.90263,1.0756,2065,0.84342,0.67878,0.5788,1.0444,1.0882,2065,0.90396,0.74495,0.62748,1.0602,1.1689,2065,1.0249,0.87169,0.7053,1.2324,1.3549,,,,,,,,,
1900.0833,-0.22957,-0.37125,-0.45359,-0.07343,0.029156,2065.0833,0.73966,0.56133,0.44496,0.90399,1.0769,2065.0833,0.845,0.68027,0.57974,1.0461,1.0907,2065.0833,0.90584,0.74657,0.62846,1.0624,1.171,2065.0833,1.0272,0.87377,0.70621,1.2348,1.3577,,,,,,,,,
1900.1667,-0.22958,-0.37089,-0.45388,-0.073528,0.029486,2065.1667,0.74068,0.56217,0.4458,0.90523,1.0783,2065.1667,0.84658,0.68174,0.58075,1.0477,1.0932,2065.1667,0.90773,0.74815,0.62943,1.0645,1.1731,2065.1667,1.0294,0.87586,0.70698,1.2372,1.3607,,,,,,,,,
1900.25,-0.22959,-0.37056,-0.45423,-0.073614,0.029615,2065.25,0.74168,0.56302,0.44664,0.90639,1.0797,2065.25,0.84816,0.68321,0.58174,1.0494,1.0956,2065.25,0.90962,0.74974,0.63032,1.0667,1.1753,2065.25,1.0317,0.87789,0.70788,1.2397,1.3638,,,,,,,,,
1900.3333,-0.22961,-0.37002,-0.45445,-0.073773,0.029714,2065.3333,0.74266,0.56382,0.44742,0.90753,1.081,2065.3333,0.84973,0.68463,0.58283,1.0511,1.0979,2065.3333,0.9115,0.75132,0.63132,1.0688,1.1774,2065.3333,1.034,0.87995,0.70887,1.2421,1.3667,,,,,,,,,
1900.4167,-0.22964,-0.36954,-0.45455,-0.073959,0.029716,2065.4167,0.7436,0.56458,0.44826,0.90855,1.0823,2065.4167,0.85124,0.68607,0.58375,1.0529,1.1001,2065.4167,0.91348,0.75309,0.63252,1.0711,1.1796,2065.4167,1.0363,0.88195,0.70993,1.2446,1.3696,,,,,,,,,
1900.5,-0.22965,-0.36894,-0.45446,-0.074134,0.029765,2065.5,0.74455,0.56535,0.44918,0.90957,1.0836,2065.5,0.85274,0.68743,0.58472,1.0546,1.1023,2065.5,0.91549,0.75486,0.63367,1.0734,1.182,2065.5,1.0386,0.88398,0.71131,1.2471,1.3725,,,,,,,,,
1900.5833,-0.22967,-0.36839,-0.4544,-0.074238,0.02958,2065.5833,0.74552,0.56607,0.45026,0.91047,1.0848,2065.5833,0.85418,0.68875,0.58552,1.0562,1.1043,2065.5833,0.91751,0.75657,0.63503,1.076,1.1844,2065.5833,1.0409,0.88589,0.71303,1.2495,1.3753,,,,,,,,,
1900.6667,-0.22966,-0.36795,-0.4542,-0.074372,0.029576,2065.6667,0.74652,0.56677,0.45132,0.91128,1.0863,2065.6667,0.85559,0.68994,0.58618,1.0577,1.1064,2065.6667,0.91958,0.75831,0.63643,1.0785,1.1869,2065.6667,1.0432,0.88773,0.71481,1.2521,1.3781,,,,,,,,,
1900.75,-0.22963,-0.36732,-0.45409,-0.074426,0.029649,2065.75,0.74744,0.5674,0.45233,0.9121,1.0876,2065.75,0.85697,0.69101,0.58685,1.0592,1.1084,2065.75,0.92169,0.76009,0.63784,1.0809,1.1895,2065.75,1.0456,0.8896,0.71677,1.255,1.3807,,,,,,,,,
1900.8333,-0.2296,-0.36682,-0.45398,-0.074333,0.029592,2065.8333,0.74835,0.56802,0.45338,0.91281,1.0891,2065.8333,0.85831,0.69215,0.58755,1.0607,1.1105,2065.8333,0.92381,0.76194,0.63916,1.0835,1.192,2065.8333,1.048,0.89161,0.71874,1.2579,1.3835,,,,,,,,,
1900.9167,-0.22954,-0.36613,-0.45389,-0.074162,0.02953,2065.9167,0.74928,0.56871,0.45437,0.91349,1.0907,2065.9167,0.85965,0.69327,0.58826,1.0623,1.1126,2065.9167,0.92589,0.76389,0.64055,1.086,1.1946,2065.9167,1.0504,0.89348,0.72079,1.261,1.3864,,,,,,,,,
1901,-0.22948,-0.36546,-0.45384,-0.073965,0.029533,2066,0.75021,0.56948,0.45528,0.9142,1.0922,2066,0.86099,0.69429,0.58897,1.0638,1.1148,2066,0.92803,0.76595,0.64218,1.0887,1.1973,2066,1.0528,0.89531,0.72289,1.264,1.3895,,,,,,,,,
1901.0833,-0.22942,-0.36475,-0.45374,-0.073732,0.029351,2066.0833,0.75118,0.57019,0.45618,0.91512,1.0939,2066.0833,0.86235,0.69526,0.5898,1.0654,1.1167,2066.0833,0.93018,0.7681,0.64385,1.0913,1.2,2066.0833,1.0552,0.89709,0.72507,1.2672,1.3926,,,,,,,,,
1901.1667,-0.22935,-0.36406,-0.45365,-0.073492,0.028837,2066.1667,0.75217,0.57088,0.45707,0.91624,1.0956,2066.1667,0.86372,0.69627,0.59058,1.0671,1.1186,2066.1667,0.93233,0.77028,0.64569,1.0939,1.2027,2066.1667,1.0576,0.8989,0.72738,1.2704,1.3956,,,,,,,,,
1901.25,-0.22927,-0.36339,-0.45353,-0.073228,0.028271,2066.25,0.75319,0.57157,0.45791,0.91734,1.0974,2066.25,0.86511,0.69723,0.59142,1.0688,1.1206,2066.25,0.93449,0.77256,0.64754,1.0965,1.2054,2066.25,1.06,0.90068,0.72969,1.2736,1.3985,,,,,,,,,
1901.3333,-0.22919,-0.36285,-0.45341,-0.072734,0.02778,2066.3333,0.75423,0.57224,0.45889,0.91836,1.0993,2066.3333,0.86649,0.69815,0.59217,1.0705,1.1228,2066.3333,0.93663,0.7748,0.64947,1.0989,1.2082,2066.3333,1.0625,0.90254,0.73205,1.2767,1.4014,,,,,,,,,
1901.4167,-0.22912,-0.36238,-0.45337,-0.072176,0.027096,2066.4167,0.75527,0.57295,0.45983,0.91934,1.1014,2066.4167,0.86789,0.69894,0.59309,1.0722,1.1251,2066.4167,0.93875,0.77687,0.65129,1.1014,1.2109,2066.4167,1.0649,0.90439,0.73443,1.2798,1.4044,,,,,,,,,
1901.5,-0.22904,-0.36212,-0.45339,-0.071737,0.026504,2066.5,0.75629,0.57363,0.4607,0.92024,1.1036,2066.5,0.86929,0.69971,0.59404,1.0739,1.1275,2066.5,0.94086,0.77896,0.65312,1.1039,1.2135,2066.5,1.0674,0.90624,0.73675,1.2831,1.4073,,,,,,,,,
1901.5833,-0.22896,-0.36196,-0.45306,-0.0713,0.025819,2066.5833,0.75736,0.57439,0.4615,0.92133,1.1062,2066.5833,0.87075,0.70055,0.59507,1.0756,1.13,2066.5833,0.94291,0.781,0.65481,1.1061,1.2159,2066.5833,1.0698,0.90809,0.73888,1.2863,1.4103,,,,,,,,,
1901.6667,-0.22888,-0.36173,-0.45278,-0.070953,0.025263,2066.6667,0.75839,0.57516,0.46221,0.92251,1.1088,2066.6667,0.87225,0.70148,0.59613,1.0774,1.1327,2066.6667,0.94491,0.78305,0.65639,1.1082,1.2183,2066.6667,1.0723,0.91004,0.74091,1.2896,1.4134,,,,,,,,,
1901.75,-0.22885,-0.36162,-0.4524,-0.070694,0.024756,2066.75,0.75948,0.57606,0.46291,0.92384,1.1115,2066.75,0.8738,0.70239,0.59713,1.0793,1.1355,2066.75,0.94686,0.78521,0.65797,1.1102,1.2205,2066.75,1.0748,0.9121,0.74289,1.2929,1.4166,,,,,,,,,
1901.8333,-0.22882,-0.36153,-0.452,-0.070652,0.02439,2066.8333,0.76054,0.57694,0.46356,0.92525,1.1143,2066.8333,0.87538,0.70317,0.59805,1.0812,1.1381,2066.8333,0.94883,0.78739,0.65963,1.1121,1.2228,2066.8333,1.0772,0.9141,0.7449,1.2959,1.42,,,,,,,,,
1901.9167,-0.2288,-0.36151,-0.45163,-0.070594,0.024159,2066.9167,0.76158,0.57789,0.46427,0.92659,1.1169,2066.9167,0.87696,0.70394,0.59897,1.0832,1.1407,2066.9167,0.95086,0.78952,0.6613,1.1141,1.2251,2066.9167,1.0797,0.91613,0.74689,1.2989,1.4234,,,,,,,,,
1902,-0.22875,-0.3616,-0.45109,-0.070513,0.0242,2067,0.76264,0.57882,0.46502,0.92797,1.1197,2067,0.87853,0.70463,0.59996,1.0851,1.1434,2067,0.95285,0.79153,0.66273,1.1161,1.2273,2067,1.0821,0.91814,0.74887,1.3021,1.4268,,,,,,,,,
1902.0833,-0.22869,-0.36185,-0.45073,-0.070449,0.02424,2067.0833,0.76365,0.57977,0.46573,0.92921,1.1224,2067.0833,0.88008,0.70535,0.6008,1.0871,1.1462,2067.0833,0.95482,0.7935,0.66422,1.1181,1.2296,2067.0833,1.0846,0.92009,0.75081,1.3053,1.4302,,,,,,,,,
1902.1667,-0.22862,-0.36223,-0.45032,-0.070409,0.024132,2067.1667,0.76469,0.58075,0.46644,0.93044,1.1251,2067.1667,0.88165,0.706,0.60163,1.0891,1.1491,2067.1667,0.95678,0.79544,0.66555,1.1202,1.2319,2067.1667,1.087,0.92206,0.75268,1.3084,1.4337,,,,,,,,,
1902.25,-0.22855,-0.36258,-0.44993,-0.070492,0.02418,2067.25,0.76573,0.58161,0.46713,0.9317,1.128,2067.25,0.88318,0.70663,0.6025,1.0912,1.1519,2067.25,0.95874,0.79733,0.6669,1.1224,1.2342,2067.25,1.0895,0.92407,0.75448,1.3116,1.4372,,,,,,,,,
1902.3333,-0.22849,-0.36298,-0.44955,-0.070793,0.024223,2067.3333,0.76675,0.58262,0.46773,0.93306,1.1307,2067.3333,0.88475,0.70735,0.60338,1.0933,1.1548,2067.3333,0.96073,0.79927,0.66822,1.1247,1.2366,2067.3333,1.0919,0.92607,0.75633,1.3148,1.4408,,,,,,,,,
1902.4167,-0.22851,-0.36342,-0.4492,-0.071322,0.024407,2067.4167,0.76777,0.5837,0.46837,0.93445,1.1331,2067.4167,0.88635,0.70809,0.60422,1.0955,1.1575,2067.4167,0.9627,0.80126,0.66959,1.1271,1.2389,2067.4167,1.0943,0.92816,0.75816,1.3179,1.4443,,,,,,,,,
1902.5,-0.22872,-0.36384,-0.44912,-0.072174,0.024444,2067.5,0.76884,0.58484,0.46907,0.93599,1.1354,2067.5,0.88792,0.70881,0.60504,1.0978,1.16,2067.5,0.96472,0.80325,0.67087,1.1295,1.2415,2067.5,1.0968,0.93026,0.75991,1.321,1.4483,,,,,,,,,
1902.5833,-0.22906,-0.36437,-0.44923,-0.073234,0.024477,2067.5833,0.76985,0.58588,0.46975,0.93732,1.1374,2067.5833,0.88945,0.70958,0.60604,1.1002,1.1625,2067.5833,0.96677,0.8053,0.672,1.132,1.2443,2067.5833,1.0993,0.93233,0.76176,1.324,1.4524,,,,,,,,,
1902.6667,-0.2295,-0.36511,-0.44926,-0.074606,0.024511,2067.6667,0.77091,0.58689,0.47043,0.93869,1.139,2067.6667,0.89104,0.71039,0.60721,1.1025,1.1647,2067.6667,0.96885,0.80726,0.67323,1.1347,1.2471,2067.6667,1.1017,0.93437,0.76366,1.3269,1.4564,,,,,,,,,
1902.75,-0.23006,-0.36597,-0.44945,-0.075921,0.024487,2067.75,0.772,0.58794,0.47104,0.93995,1.1407,2067.75,0.8926,0.7113,0.60848,1.1048,1.1668,2067.75,0.97093,0.80903,0.67438,1.1375,1.2498,2067.75,1.1042,0.93598,0.76558,1.3297,1.4605,,,,,,,,,
1902.8333,-0.23067,-0.36701,-0.4496,-0.076028,0.024197,2067.8333,0.77308,0.58897,0.47158,0.941,1.1422,2067.8333,0.89416,0.7122,0.60986,1.107,1.1687,2067.8333,0.97293,0.81068,0.67546,1.1404,1.2526,2067.8333,1.1067,0.93745,0.76751,1.3327,1.4645,,,,,,,,,
1902.9167,-0.23136,-0.3682,-0.44989,-0.0762,0.023836,2067.9167,0.77419,0.5899,0.47211,0.94221,1.1437,2067.9167,0.89569,0.71306,0.61118,1.1092,1.1705,2067.9167,0.97491,0.81233,0.67642,1.1435,1.2554,2067.9167,1.1092,0.93893,0.76947,1.3355,1.4683,,,,,,,,,
1903,-0.23209,-0.36933,-0.45036,-0.076492,0.023211,2068,0.77532,0.59083,0.47265,0.94341,1.145,2068,0.89724,0.71397,0.61241,1.1115,1.172,2068,0.97686,0.81407,0.67739,1.1464,1.2581,2068,1.1117,0.94044,0.77144,1.338,1.472,,,,,,,,,
1903.0833,-0.23288,-0.37039,-0.45094,-0.076889,0.022502,2068.0833,0.77646,0.59169,0.47322,0.94471,1.1464,2068.0833,0.89882,0.71499,0.61378,1.1137,1.1736,2068.0833,0.97883,0.81587,0.67832,1.1493,1.2609,2068.0833,1.1142,0.9421,0.77341,1.3406,1.4758,,,,,,,,,
1903.1667,-0.23372,-0.37144,-0.45153,-0.077343,0.021856,2068.1667,0.77757,0.5925,0.47375,0.94599,1.1478,2068.1667,0.90043,0.71601,0.61524,1.116,1.1751,2068.1667,0.98083,0.81768,0.67923,1.1523,1.2638,2068.1667,1.1167,0.94391,0.77544,1.3434,1.4794,,,,,,,,,
1903.25,-0.23465,-0.37265,-0.45212,-0.077872,0.021081,2068.25,0.77869,0.59339,0.47421,0.94728,1.1491,2068.25,0.90205,0.71713,0.61659,1.1183,1.1765,2068.25,0.98288,0.81954,0.68023,1.1554,1.2665,2068.25,1.1192,0.94577,0.7775,1.3461,1.4829,,,,,,,,,
1903.3333,-0.23562,-0.37383,-0.45273,-0.07842,0.020057,2068.3333,0.77983,0.59419,0.47458,0.94863,1.1506,2068.3333,0.90364,0.71823,0.61794,1.1205,1.1779,2068.3333,0.98491,0.8214,0.68112,1.1584,1.2693,2068.3333,1.1217,0.94767,0.77954,1.3488,1.4863,,,,,,,,,
1903.4167,-0.23655,-0.37506,-0.45341,-0.078978,0.018988,2068.4167,0.78101,0.59502,0.4749,0.95013,1.1522,2068.4167,0.90519,0.71929,0.61931,1.1226,1.1793,2068.4167,0.98694,0.82327,0.68208,1.1614,1.2721,2068.4167,1.1242,0.94968,0.78147,1.3513,1.4896,,,,,,,,,
1903.5,-0.2374,-0.37629,-0.45383,-0.079586,0.017869,2068.5,0.78214,0.59576,0.47502,0.95149,1.1538,2068.5,0.90677,0.72044,0.62065,1.1246,1.1809,2068.5,0.98894,0.82508,0.68305,1.1644,1.2747,2068.5,1.1267,0.95187,0.78335,1.3539,1.4928,,,,,,,,,
1903.5833,-0.23814,-0.37737,-0.45435,-0.080363,0.016614,2068.5833,0.78328,0.59654,0.47504,0.95297,1.1555,2068.5833,0.90836,0.72157,0.6219,1.1265,1.1826,2068.5833,0.99091,0.82699,0.68418,1.1673,1.2773,2068.5833,1.1292,0.95419,0.78512,1.3565,1.4958,,,,,,,,,
1903.6667,-0.23886,-0.37831,-0.45509,-0.081247,0.015318,2068.6667,0.78439,0.59738,0.47509,0.95437,1.1572,2068.6667,0.90985,0.72273,0.62299,1.1285,1.1843,2068.6667,0.99288,0.82887,0.68527,1.1704,1.2799,2068.6667,1.1317,0.95671,0.78665,1.3591,1.499,,,,,,,,,
1903.75,-0.2395,-0.37916,-0.45565,-0.082232,0.014125,2068.75,0.78548,0.5981,0.47532,0.95591,1.1589,2068.75,0.91136,0.72391,0.62412,1.1304,1.1861,2068.75,0.99482,0.83071,0.68617,1.1733,1.2826,2068.75,1.1341,0.95931,0.78796,1.3617,1.5021,,,,,,,,,
1903.8333,-0.24012,-0.37996,-0.45623,-0.083202,0.012827,2068.8333,0.78657,0.59876,0.47555,0.95754,1.1605,2068.8333,0.9129,0.7251,0.62521,1.1323,1.1883,2068.8333,0.99675,0.83255,0.68706,1.1761,1.2852,2068.8333,1.1365,0.962,0.78924,1.3643,1.5054,,,,,,,,,
1903.9167,-0.24072,-0.38068,-0.45689,-0.084168,0.011507,2068.9167,0.78764,0.59946,0.4757,0.95907,1.1623,2068.9167,0.91446,0.72638,0.62643,1.1343,1.1907,2068.9167,0.99868,0.83443,0.688,1.1789,1.2878,2068.9167,1.1389,0.96472,0.7904,1.367,1.5089,,,,,,,,,
1904,-0.24129,-0.38148,-0.45747,-0.085165,0.010307,2069,0.78867,0.60009,0.47573,0.9606,1.164,2069,0.91602,0.72759,0.62763,1.1362,1.1934,2069,1.0006,0.83638,0.68909,1.1817,1.2903,2069,1.1414,0.96741,0.79141,1.3698,1.5125,,,,,,,,,
1904.0833,-0.24184,-0.38237,-0.45794,-0.086156,0.0090864,2069.0833,0.78969,0.60084,0.47577,0.96196,1.1658,2069.0833,0.91758,0.72876,0.6288,1.1382,1.1963,2069.0833,1.0026,0.83832,0.69011,1.1845,1.2929,2069.0833,1.1438,0.97002,0.79243,1.3727,1.516,,,,,,,,,
1904.1667,-0.24237,-0.38315,-0.4584,-0.087263,0.0078627,2069.1667,0.79069,0.60149,0.47576,0.96328,1.1674,2069.1667,0.91911,0.72995,0.6299,1.1399,1.1993,2069.1667,1.0045,0.8402,0.69117,1.1871,1.2955,2069.1667,1.1463,0.97251,0.7935,1.3755,1.5196,,,,,,,,,
1904.25,-0.2428,-0.38375,-0.45881,-0.088317,0.0067644,2069.25,0.79166,0.60212,0.47578,0.96461,1.1691,2069.25,0.92064,0.73109,0.63097,1.1417,1.2023,2069.25,1.0064,0.84195,0.69208,1.1897,1.2981,2069.25,1.1487,0.97495,0.79461,1.3784,1.5235,,,,,,,,,
1904.3333,-0.2432,-0.38438,-0.45919,-0.089335,0.0057364,2069.3333,0.79264,0.60277,0.47576,0.96594,1.1707,2069.3333,0.92218,0.73226,0.63196,1.1436,1.2053,2069.3333,1.0083,0.84365,0.69303,1.1922,1.3008,2069.3333,1.1512,0.97729,0.79559,1.3811,1.5274,,,,,,,,,
1904.4167,-0.24354,-0.38495,-0.45952,-0.090228,0.0047305,2069.4167,0.79353,0.60337,0.47573,0.96717,1.1721,2069.4167,0.92375,0.73355,0.63297,1.1456,1.2083,2069.4167,1.0102,0.84537,0.6938,1.1946,1.3035,2069.4167,1.1537,0.97948,0.79668,1.3841,1.5314,,,,,,,,,
1904.5,-0.24384,-0.38543,-0.45993,-0.090908,0.0038025,2069.5,0.79449,0.60406,0.47585,0.96852,1.1735,2069.5,0.92531,0.73491,0.63405,1.1475,1.2113,2069.5,1.0121,0.84711,0.69461,1.1971,1.3062,2069.5,1.1562,0.98158,0.79789,1.3872,1.5354,,,,,,,,,
1904.5833,-0.24408,-0.38579,-0.46027,-0.091379,0.0031165,2069.5833,0.79543,0.60474,0.47608,0.96979,1.1752,2069.5833,0.92694,0.73629,0.63516,1.1495,1.2144,2069.5833,1.0139,0.84879,0.69557,1.1992,1.309,2069.5833,1.1586,0.98356,0.79915,1.3902,1.5395,,,,,,,,,
1904.6667,-0.24424,-0.38608,-0.46047,-0.091612,0.0025901,2069.6667,0.7964,0.60553,0.47631,0.97095,1.1769,2069.6667,0.92863,0.7376,0.63633,1.1516,1.2176,2069.6667,1.0158,0.85053,0.69667,1.2012,1.3118,2069.6667,1.1611,0.98549,0.80064,1.3932,1.5435,,,,,,,,,
1904.75,-0.24435,-0.38634,-0.46076,-0.091573,0.0021678,2069.75,0.79739,0.6064,0.47651,0.97198,1.1787,2069.75,0.9303,0.73889,0.63741,1.1535,1.2208,2069.75,1.0177,0.85238,0.6981,1.2031,1.3145,2069.75,1.1635,0.98735,0.80229,1.3963,1.5472,,,,,,,,,
1904.8333,-0.24441,-0.38655,-0.46111,-0.091721,0.0019565,2069.8333,0.79839,0.60731,0.4768,0.97304,1.1805,2069.8333,0.93202,0.74027,0.63852,1.1555,1.2239,2069.8333,1.0197,0.85424,0.69968,1.205,1.3174,2069.8333,1.166,0.98906,0.80397,1.3995,1.5505,,,,,,,,,
1904.9167,-0.24439,-0.38664,-0.4612,-0.092008,0.0017788,2069.9167,0.79942,0.60828,0.47723,0.97413,1.1823,2069.9167,0.93373,0.74165,0.63957,1.1573,1.2271,2069.9167,1.0216,0.85606,0.7014,1.2068,1.3204,2069.9167,1.1684,0.99072,0.80576,1.4027,1.5537,,,,,,,,,
1905,-0.24435,-0.38665,-0.46128,-0.092179,0.0016605,2070,0.80045,0.60934,0.4778,0.97511,1.1841,2070,0.93544,0.74315,0.64068,1.159,1.2302,2070,1.0237,0.85777,0.70322,1.2088,1.3233,2070,1.1708,0.99242,0.80766,1.4058,1.5569,,,,,,,,,
1905.0833,-0.24425,-0.38662,-0.4614,-0.092294,0.0017063,2070.0833,0.80146,0.61037,0.4784,0.97607,1.1859,2070.0833,0.93714,0.74467,0.64167,1.1608,1.2333,2070.0833,1.0257,0.85948,0.70504,1.2109,1.3261,2070.0833,1.1733,0.99415,0.80959,1.4088,1.5602,,,,,,,,,
